"CAMPAIGN_PERFORMANCE_REPORT (Jun 1, 2022-Jun 21, 2022)"
Campaign ID,Campaign,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners),All conv.
17263269100,Campaign for 361628,679,14,9930000,0.00,2022-06-03,Computers,Cross-network,Cross-network,GBP,0,2.06%,709286,0.00%,0.00,709286,14624448,Cross-network,26.00
17542377116,EDENRAINE,82,2,1200000,0.00,2022-06-21,Tablets with full browsers,Search Network,Google search: Top,GBP,0,2.44%,600000,0.00%,0.00,600000,14634146,Google search,0.00
17263269100,Campaign for 361628,173,1,770000,0.00,2022-06-06,Tablets with full browsers,Cross-network,Cross-network,GBP,0,0.58%,770000,0.00%,0.00,770000,4450867,Cross-network,0.00
17542377116,EDENRAINE,33,1,420000,0.00,2022-06-20,Computers,Search Network,Google search: Other,GBP,0,3.03%,420000,0.00%,0.00,420000,12727273,Google search,0.00
17542377116,EDENRAINE,11,0,0,0.00,2022-06-20,Tablets with full browsers,Search Network,Google search: Top,GBP,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
17504011350,Sales- Eden Raine,18,0,0,0.00,2022-06-18,Computers,Cross-network,Cross-network,GBP,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
17263269100,Campaign for 361628,219,1,960000,0.00,2022-06-07,Mobile devices with full browsers,Cross-network,Cross-network,GBP,0,0.46%,960000,0.00%,0.00,960000,4383562,Cross-network,0.00
17504011350,Sales- Eden Raine,27,0,0,0.00,2022-06-20,Computers,Cross-network,Cross-network,GBP,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
17263269100,Campaign for 361628,155,0,0,0.00,2022-06-04,Tablets with full browsers,Cross-network,Cross-network,GBP,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
17263269100,Campaign for 361628,76,0,0,0.00,2022-06-02,Tablets with full browsers,Cross-network,Cross-network,GBP,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
17263269100,Campaign for 361628,938,6,5470000,0.00,2022-06-05,Computers,Cross-network,Cross-network,GBP,0,0.64%,911667,0.00%,0.00,911667,5831557,Cross-network,0.00
17263269100,Campaign for 361628,49,0,0,0.00,2022-06-01,Tablets with full browsers,Cross-network,Cross-network,GBP,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
17504011350,Sales- Eden Raine,3,0,0,0.00,2022-06-20,Tablets with full browsers,Cross-network,Cross-network,GBP,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
17542377116,EDENRAINE,2,0,0,0.00,2022-06-20,Mobile devices with full browsers,Search Network,Search partners: Other,GBP,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
17263269100,Campaign for 361628,1161,13,20960000,0.00,2022-06-06,Computers,Cross-network,Cross-network,GBP,0,1.12%,1612308,0.00%,0.00,1612308,18053402,Cross-network,0.00
17542377116,EDENRAINE,113,2,2250000,0.00,2022-06-20,Computers,Search Network,Google search: Top,GBP,0,1.77%,1125000,0.00%,0.00,1125000,19911504,Google search,0.00
17263269100,Campaign for 361628,3672,29,16520000,1.00,2022-06-03,Mobile devices with full browsers,Cross-network,Cross-network,GBP,16520000,0.79%,569655,3.45%,21.95,569655,4498911,Cross-network,45.00
17263269100,Campaign for 361628,622,4,3410000,0.00,2022-06-02,Computers,Cross-network,Cross-network,GBP,0,0.64%,852500,0.00%,0.00,852500,5482315,Cross-network,8.00
17542377116,EDENRAINE,3,0,0,0.00,2022-06-20,Tablets with full browsers,Search Network,Google search: Other,GBP,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
17263269100,Campaign for 361628,1031,13,16340000,0.00,2022-06-04,Computers,Cross-network,Cross-network,GBP,0,1.26%,1256923,0.00%,0.00,1256923,15848691,Cross-network,0.00
17504011350,Sales- Eden Raine,160,3,550000,0.00,2022-06-20,Mobile devices with full browsers,Cross-network,Cross-network,GBP,0,1.88%,183333,0.00%,0.00,183333,3437500,Cross-network,0.00
17504011350,Sales- Eden Raine,19,0,0,0.00,2022-06-19,Tablets with full browsers,Cross-network,Cross-network,GBP,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
17542377116,EDENRAINE,8,0,0,0.00,2022-06-21,Tablets with full browsers,Search Network,Google search: Other,GBP,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
17542377116,EDENRAINE,543,7,8160000,0.00,2022-06-20,Mobile devices with full browsers,Search Network,Google search: Top,GBP,0,1.29%,1165714,0.00%,0.00,1165714,15027624,Google search,0.00
17263269100,Campaign for 361628,6026,51,38340000,0.00,2022-06-04,Mobile devices with full browsers,Cross-network,Cross-network,GBP,0,0.85%,751765,0.00%,0.00,751765,6362429,Cross-network,0.00
17263269100,Campaign for 361628,5494,49,45320000,0.00,2022-06-06,Mobile devices with full browsers,Cross-network,Cross-network,GBP,0,0.89%,924898,0.00%,0.00,924898,8248999,Cross-network,0.00
17542377116,EDENRAINE,20,0,0,0.00,2022-06-20,Mobile devices with full browsers,Search Network,Google search: Other,GBP,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
17542377116,EDENRAINE,1,0,0,0.00,2022-06-20,Computers,Search Network,Search partners: Other,GBP,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
17542377116,EDENRAINE,9,0,0,0.00,2022-06-21,Computers,Search Network,Search partners: Other,GBP,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
17504011350,Sales- Eden Raine,1,0,0,0.00,2022-06-17,Mobile devices with full browsers,Cross-network,Cross-network,GBP,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
17542377116,EDENRAINE,2255,14,8030000,0.00,2022-06-21,Mobile devices with full browsers,Search Network,Google search: Top,GBP,0,0.62%,573571,0.00%,0.00,573571,3560976,Google search,0.00
17263269100,Campaign for 361628,4,0,0,0.00,2022-06-07,Tablets with full browsers,Cross-network,Cross-network,GBP,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
