"CAMPAIGN_PERFORMANCE_REPORT (Jul 1, 2022-Jul 6, 2022)"
Campaign ID,Campaign,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners),All conv.
17575861861,Sales-Search- Lectron (04-07-2022),9,2,900000,0.00,2022-07-06,Tablets with full browsers,Search Network,Google search: Top,USD,0,22.22%,450000,0.00%,0.00,450000,100000000,Google search,3.60
17575861861,Sales-Search- Lectron (04-07-2022),54,1,130000,0.00,2022-07-06,Computers,Search Network,Google search: Other,USD,0,1.85%,130000,0.00%,0.00,130000,2407407,Google search,1.00
17575861861,Sales-Search- Lectron (04-07-2022),8,0,0,0.00,2022-07-05,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
17575861861,Sales-Search- Lectron (04-07-2022),127,10,8000000,0.00,2022-07-06,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,7.87%,800000,0.00%,0.00,800000,62992126,Google search,25.10
17575861861,Sales-Search- Lectron (04-07-2022),20,1,1080000,0.00,2022-07-06,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,5.00%,1080000,0.00%,0.00,1080000,54000000,Google search,1.00
17575861861,Sales-Search- Lectron (04-07-2022),3,0,0,0.00,2022-07-05,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
17575861861,Sales-Search- Lectron (04-07-2022),1,1,120000,0.00,2022-07-04,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,100.00%,120000,0.00%,0.00,120000,120000000,Google search,5.00
17575861861,Sales-Search- Lectron (04-07-2022),9,2,430000,0.00,2022-07-05,Computers,Search Network,Google search: Top,USD,0,22.22%,215000,0.00%,0.00,215000,47777778,Google search,17.00
17575861861,Sales-Search- Lectron (04-07-2022),24,1,360000,0.00,2022-07-05,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,4.17%,360000,0.00%,0.00,360000,15000000,Google search,1.00
17575861861,Sales-Search- Lectron (04-07-2022),2,0,0,0.00,2022-07-05,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
17575861861,Sales-Search- Lectron (04-07-2022),3,0,0,0.00,2022-07-06,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
17575861861,Sales-Search- Lectron (04-07-2022),71,4,7420000,0.00,2022-07-06,Computers,Search Network,Google search: Top,USD,0,5.63%,1855000,0.00%,0.00,1855000,104507042,Google search,15.50
17575861861,Sales-Search- Lectron (04-07-2022),24,0,0,0.00,2022-07-06,Computers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
17575861861,Sales-Search- Lectron (04-07-2022),56,0,0,0.00,2022-07-06,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
17575861861,Sales-Search- Lectron (04-07-2022),1,0,0,0.00,2022-07-06,Tablets with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
16359092869,Lectron - Performance Max,51982,383,691050555,5.02,2022-07-03,Computers,Cross-network,Cross-network,USD,137759582,0.74%,1804310,1.30%,683.97,1794937,13294036,Cross-network,1194.99
16359092869,Lectron - Performance Max,5894,67,90423328,0.00,2022-07-04,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.14%,1349602,0.00%,0.00,1329755,15341589,Cross-network,206.06
16359092869,Lectron - Performance Max,5142,43,48254789,0.00,2022-07-01,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.84%,1122204,0.00%,0.00,1096700,9384440,Cross-network,124.43
16359092869,Lectron - Performance Max,5674,61,72419269,0.66,2022-07-05,Tablets with full browsers,Cross-network,Cross-network,USD,109165781,1.08%,1187201,1.07%,100.44,1168053,12763354,Cross-network,203.23
16359092869,Lectron - Performance Max,75581,504,954899503,8.91,2022-07-01,Computers,Cross-network,Cross-network,USD,107121467,0.67%,1894642,1.77%,2266.77,1894642,12634121,Cross-network,1494.06
16359092869,Lectron - Performance Max,196140,1414,1366764619,19.33,2022-07-04,Mobile devices with full browsers,Cross-network,Cross-network,USD,70694719,0.72%,966594,1.36%,4637.56,961157,6968312,Cross-network,3704.04
16359092869,Lectron - Performance Max,4604,39,39721010,0.00,2022-07-06,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.85%,1018487,0.00%,0.00,863500,8627500,Cross-network,80.90
16359092869,Lectron - Performance Max,161456,1161,1103380668,10.23,2022-07-05,Mobile devices with full browsers,Cross-network,Cross-network,USD,107841746,0.72%,950371,0.87%,1656.15,936656,6833940,Cross-network,2907.07
16359092869,Lectron - Performance Max,44,0,460269,0.00,2022-07-04,Devices streaming video content to TV screens,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,19178,10460659,Cross-network,0.50
16359092869,Lectron - Performance Max,66449,515,840882807,8.03,2022-07-02,Computers,Cross-network,Cross-network,USD,104682409,0.78%,1632782,1.56%,2285.36,1632782,12654559,Cross-network,1864.65
16359092869,Lectron - Performance Max,211537,1450,1567899160,19.97,2022-07-03,Mobile devices with full browsers,Cross-network,Cross-network,USD,78516002,0.69%,1081310,1.36%,4752.91,1069508,7411938,Cross-network,4144.80
16359092869,Lectron - Performance Max,36,0,337940,0.00,2022-07-05,Devices streaming video content to TV screens,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,25995,9387222,Cross-network,1.50
16359092869,Lectron - Performance Max,6584,45,51586456,0.00,2022-07-03,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.68%,1146366,0.00%,0.00,1121445,7835124,Cross-network,112.30
16359092869,Lectron - Performance Max,6120,54,83687387,1.00,2022-07-02,Tablets with full browsers,Cross-network,Cross-network,USD,83687387,0.88%,1549766,1.61%,160.86,1349797,13674410,Cross-network,138.70
16359092869,Lectron - Performance Max,197173,1330,1478547935,8.68,2022-07-02,Mobile devices with full browsers,Cross-network,Cross-network,USD,170250929,0.67%,1111690,0.59%,2332.66,1007872,7498734,Cross-network,3824.40
16359092869,Lectron - Performance Max,20,0,164506,0.00,2022-07-03,Devices streaming video content to TV screens,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,13709,8225300,Cross-network,2.07
16359092869,Lectron - Performance Max,179797,1216,1244455998,12.64,2022-07-01,Mobile devices with full browsers,Cross-network,Cross-network,USD,98443930,0.68%,1023401,1.00%,3768.18,987663,6921450,Cross-network,3608.10
16359092869,Lectron - Performance Max,52635,397,700507292,12.98,2022-07-05,Computers,Cross-network,Cross-network,USD,53974828,0.75%,1764502,3.17%,3154.74,1708554,13308773,Cross-network,1435.78
16359092869,Lectron - Performance Max,149927,1102,1023237620,12.98,2022-07-06,Mobile devices with full browsers,Cross-network,Cross-network,USD,78802427,0.74%,928528,1.16%,2898.11,911976,6824906,Cross-network,3052.71
16359092869,Lectron - Performance Max,46847,367,635848372,6.84,2022-07-04,Computers,Cross-network,Cross-network,USD,92930344,0.78%,1732557,1.81%,1358.98,1682139,13572873,Cross-network,1291.21
16359092869,Lectron - Performance Max,72288,543,904322836,12.98,2022-07-06,Computers,Cross-network,Cross-network,USD,69684987,0.75%,1665420,2.35%,3613.05,1635304,12509999,Cross-network,1754.87
16359092869,Lectron - Performance Max,14,0,139538,0.00,2022-07-06,Devices streaming video content to TV screens,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,19934,9967000,Cross-network,0.00
16359092869,Lectron - Performance Max,11,0,129085,0.00,2022-07-02,Devices streaming video content to TV screens,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,18441,11735000,Cross-network,0.83
Total, --,1496367,10713,12917560942,140.27, --, --, --, --, --,92091249,0.72%,1205784,1.27%,33669.74,1166582,8632615, --,31216.39
